machineryhouse.com.au,219840,219840,2.1,0.28,4.9,Shopping,en
stauer.com,219856,219856,2.1,0.27,4.8,Shopping,en
pennfishing.com,219882,219882,2.3,0.2,3.2,Shopping,en
sealantsandtoolsdirect.co.uk,219891,219891,1.8,0.39,7.8,Shopping,en
markselectrical.co.uk,219921,219921,2.5,0.16,2.4,Shopping,en
lessemf.com,219926,219926,2.9,0.13,1.6,Shopping,en
jackjones.in,219936,219936,2,0.28,5.1,Shopping,en
apogeerockets.com,219944,219944,2.1,0.25,4.4,Shopping,en
emilyley.com,219953,219953,2.4,0.19,2.9,Shopping,en
lynneshop.com,219989,219989,2,0.32,6,Shopping,en
cigardojo.com,219997,219997,2,0.3,5.5,Shopping,en
viyet.com,220040,220040,2.4,0.19,2.9,Shopping,en
zinzino.com,220053,220053,1.9,0.33,6.3,Shopping,en
duluthpack.com,220066,220066,2.3,0.2,3.2,Shopping,en
indiashopps.com,220103,220103,1.8,0.42,8.4,Shopping,en
minaal.com,220142,220142,2.7,0.14,1.9,Shopping,en
aerogarden.com,220149,220149,2.1,0.26,4.4,Shopping,en
lovemycreditunion.org,220151,220151,2.4,0.19,3,Shopping,en
ibhejo.com,220246,220246,1.8,0.39,7.9,Shopping,en
dog.com,220300,220300,2.9,0.12,1.5,Shopping,en
modani.com,220303,220303,2.1,0.25,4.4,Shopping,en
makeupandbeautyblog.com,220318,220318,2.9,0.12,1.5,Shopping,en
tokocamzone.com,220344,220344,2.2,0.24,4,Shopping,en
sourcingjournal.com,220346,220346,2.8,0.14,1.8,Shopping,en
itokri.com,220347,220347,2,0.28,5,Shopping,en
tematy.info,220365,220365,2.7,0.14,1.9,Shopping,en
verbatim.com,220371,220371,2.7,0.14,1.9,Shopping,en
streetwear.gr,220374,220374,2,0.47,10,Shopping,en
anniesannuals.com,220376,220376,2,0.32,6,Shopping,en
v1tech.com,220398,220398,2.2,0.22,3.7,Shopping,en
yofreesamples.com,220415,220415,2.7,0.14,1.9,Shopping,en
dwsports.com,220427,220427,2.1,0.24,4.1,Shopping,en
badabum.ro,220457,220457,2.6,0.16,2.2,Shopping,en
sakara.com,220468,220468,2.3,0.21,3.3,Shopping,en
kokowinka.com,220482,220482,3.3,0.1,1.2,Shopping,en
thecurvyfashionista.com,220508,220508,2.7,0.14,1.9,Shopping,en
wowgoboard.com,220564,220564,2.4,0.18,2.8,Shopping,en
wishlistproducts.com,220579,220579,2.7,0.14,2,Shopping,en
cosyjewelry.com,220580,220580,2,0.32,6,Shopping,en
sears.com.pr,220581,220581,2.5,0.16,2.4,Shopping,en
japancodesupply.com,220618,220618,2.3,0.21,3.4,Shopping,en
mahagenco.in,220672,220672,2.5,0.17,2.6,Shopping,en
audio46.com,220678,220678,2.7,0.14,2,Shopping,en
isuzuphil.com,220699,220699,2.4,0.19,2.9,Shopping,en
clicky.pk,220707,220707,2.3,0.21,3.4,Shopping,en
speedpost.com.sg,220708,220708,2.8,0.13,1.7,Shopping,en
instash.com,220716,220716,2.7,0.14,1.9,Shopping,en
schuh.eu,220751,220751,2.5,0.17,2.6,Shopping,en
trustytime.biz,220755,220755,1.7,0.49,11,Shopping,en
jm-bruneau.be,220776,220776,2.1,0.27,4.8,Shopping,en
brainy-bits.com,220805,220805,2.9,0.12,1.5,Shopping,en
insasta.com,220816,220816,2.8,0.13,1.8,Shopping,en
cwmars.org,220827,220827,2.1,0.24,4.1,Shopping,en
fashioneyewear.co.uk,220834,220834,2.6,0.15,2.2,Shopping,en
fishman.com,220836,220836,2.6,0.16,2.3,Shopping,en
mbaction.com,220852,220852,2.9,0.13,1.6,Shopping,en
avechi.com,220860,220860,1.9,0.34,6.5,Shopping,en
autotrader.co.nz,220869,220869,2.1,0.24,4.1,Shopping,en
newair.com,220889,220889,2.8,0.13,1.7,Shopping,en
cbqrewards.com,220893,220893,2.1,0.26,4.7,Shopping,en
orchardcorset.com,220915,220915,2.2,0.22,3.6,Shopping,en
up-nature.com,220929,220929,3.2,0.1,1.2,Shopping,en
kkandjay.com,220975,220975,2.5,0.17,2.4,Shopping,en
trwaftermarket.com,220986,220986,2.4,0.19,2.9,Shopping,en
home-dzine.co.za,220987,220987,3,0.12,1.4,Shopping,en
deltateamtactical.com,220991,220991,2.2,0.24,4,Shopping,en
account4rs.com,221004,221004,2,0.26,4,Shopping,en
woodstore.net,221007,221007,2.3,0.2,3.3,Shopping,en
laithwaites.co.uk,221041,221041,2,0.28,5,Shopping,en
wildbangarang.com,221065,221065,2.1,0.25,4.3,Shopping,en
boels.de,221091,221091,2.4,0.19,2.9,Shopping,en
fleetone.com,221126,221126,2.3,0.2,3.2,Shopping,en
ogadget.com,221129,221129,3.3,0.1,1.1,Shopping,en
frameusa.com,221138,221138,2.4,0.18,2.7,Shopping,en
soundiron.com,221139,221139,2.4,0.18,2.7,Shopping,en
on-mkt.com,221160,221160,2.8,0.13,2,Shopping,en
indobazaar.com,221172,221172,2,0.42,9,Shopping,en
smarter-phone.co,221216,221216,2.5,0.17,2.5,Shopping,en
knowyourparts.com,221250,221250,3.3,0.1,1.1,Shopping,en
legacybox.com,221265,221265,2.6,0.15,2.1,Shopping,en
riotsociety.com,221305,221305,2.1,0.27,4.9,Shopping,en
fueloffroad.com,221316,221316,2.1,0.24,4.2,Shopping,en
snowbrains.com,221339,221339,3,0.12,1.4,Shopping,en
avantree.com,221346,221346,2.3,0.2,3.3,Shopping,en
phonerated.com,221347,221347,2,0.28,5,Shopping,en
marinepartseurope.com,221375,221375,2.4,0.18,2.8,Shopping,en
bokksu.com,221382,221382,2.2,0.24,4,Shopping,en
ibuybeauti.com,221384,221384,2,0.31,5.8,Shopping,en
evansclarke.com.au,221389,221389,2.4,0.18,2.8,Shopping,en
directory.org.ng,221407,221407,2.8,0.13,1.7,Shopping,en
oregonproducts.com,221410,221410,2.2,0.22,3.7,Shopping,en
elemis.com,221441,221441,2.5,0.17,2.5,Shopping,en
linksoul.com,221445,221445,2,0.28,5.1,Shopping,en
pufikhomes.com,221446,221446,2.4,0.19,2.9,Shopping,en
safelincs.co.uk,221477,221477,2.6,0.15,2.2,Shopping,en
computersourcebd.com,221483,221483,2.4,0.18,2.7,Shopping,en
timepeaks.com,221488,221488,2.3,0.19,3,Shopping,en
wear.net,221492,221492,3,0.12,1,Shopping,en
calcprofi.com,221504,221504,3.1,0.11,1.3,Shopping,en
naughtyboy.com.au,221509,221509,1.7,0.46,9.7,Shopping,en
meiquan8.com,221510,221510,3,0.15,2,Shopping,en
naijauto.com,221513,221513,2.2,0.22,3.7,Shopping,en
wakefit.co,221533,221533,2.2,0.23,3.9,Shopping,en
ascolour.com.au,221540,221540,1.9,0.33,6.3,Shopping,en
bigtricks.in,221555,221555,2.8,0.13,1.7,Shopping,en
gourmetgiftbaskets.com,221559,221559,2.5,0.17,2.5,Shopping,en
softwarelicense4u.com,221572,221572,2.6,0.15,2.2,Shopping,en
ancient-greek-sandals.com,221583,221583,2.6,0.15,2.1,Shopping,en
crocs.eu,221597,221597,2,0.31,5.8,Shopping,en
zblackcard.com,221603,221603,2.4,0.18,2.8,Shopping,en
journeys.ca,221605,221605,2.4,0.18,2.8,Shopping,en
swimweargalore.com.au,221607,221607,2.3,0.2,3.3,Shopping,en
kitchenbyte.com,221617,221617,3.2,0.1,1.2,Shopping,en
eatenlightened.com,221626,221626,2.3,0.19,3,Shopping,en
ebairsoft.com,221642,221642,2.1,0.26,4.6,Shopping,en
biossance.com,221646,221646,2.4,0.19,2.9,Shopping,en
stylight.com.au,221662,221662,2.9,0.12,1.5,Shopping,en
scanboat.com,221673,221673,2.4,0.17,2.6,Shopping,en
giftcart.com,221690,221690,2.3,0.21,3.3,Shopping,en
printglobe.com,221693,221693,2.9,0.12,1.6,Shopping,en
fritzhansen.com,221738,221738,2.3,0.2,3.3,Shopping,en
slaters.co.uk,221739,221739,2.1,0.24,4.1,Shopping,en
toyotapartsestore.com,221759,221759,2,0.3,5.5,Shopping,en
checksinthemail.com,221772,221772,1.9,0.31,5.9,Shopping,en
maximizingmoney.com,221778,221778,3.2,0.1,1.2,Shopping,en
baronfig.com,221786,221786,2.4,0.19,2.9,Shopping,en
ahava.com,221802,221802,2.2,0.23,3.8,Shopping,en
friendsofhabanos.com,221819,221819,1.9,0.35,6.9,Shopping,en
preciolandia.com,221834,221834,3.2,0.11,1.2,Shopping,en
guerrilla-group.co,221939,221939,2.3,0.19,3.1,Shopping,en
raymondnext.com,221949,221949,2.2,0.22,3.6,Shopping,en
thejewelhut.co.uk,221994,221994,2.2,0.21,3.4,Shopping,en
wsjwine.com,221999,221999,2.2,0.23,3.9,Shopping,en
nemigaparts.com,222005,222005,2,0.3,5.7,Shopping,en
sunellsecurity.com,222025,222025,2.1,0.27,5,Shopping,en
discoverbooks.com,222059,222059,2.4,0.18,2.8,Shopping,en
smoketower.com,222083,222083,2,0.3,5.6,Shopping,en
hogueinc.com,222100,222100,2.1,0.25,4.3,Shopping,en
shopsmarter.com,222211,222211,3,0.12,1.4,Shopping,en
jiocare.net,222231,222231,3.2,0.1,1.2,Shopping,en
virusintl.com,222244,222244,2.1,0.26,4.7,Shopping,en
chrisheria.com,222252,222252,2.4,0.17,2.6,Shopping,en
lagunatools.com,222262,222262,2.3,0.2,3.2,Shopping,en
thegreatfroglondon.com,222267,222267,2,0.28,5.1,Shopping,en
evereve.com,222271,222271,2.3,0.2,3.3,Shopping,en
theforklift.net,222272,222272,1.9,0.32,6.1,Shopping,en
onlyrevo.com,222279,222279,2.1,0.24,4.2,Shopping,en
cd-lexikon.de,222303,222303,2.5,0.16,2.3,Shopping,en
tractorshed.com,222319,222319,1.9,0.36,7.1,Shopping,en
foreverspin.com,222336,222336,3,0.11,1.4,Shopping,en
flyinggiants.com,222397,222397,2.6,0.15,2.1,Shopping,en
headporter.co.jp,222402,222402,2.1,0.24,4.2,Shopping,en
idjnow.com,222462,222462,2.6,0.14,2,Shopping,en
specializedconceptstore.co.uk,222496,222496,2.4,0.17,2.6,Shopping,en
vikingline.ru,222511,222511,2,0.28,5.2,Shopping,en
bysymphony.com,222518,222518,2,0.27,4.8,Shopping,en
kpmex.com,222536,222536,2.1,0.24,4.1,Shopping,en
grillparts.com,222564,222564,2.6,0.15,2.1,Shopping,en
aircraftcompare.com,222608,222608,2.4,0.17,2.6,Shopping,en
trader-online.de,222610,222610,1.9,0.31,5.9,Shopping,en
sitaphal.com,222619,222619,2.4,0.17,2.5,Shopping,en
soliver.eu,222644,222644,2.2,0.22,3.6,Shopping,en
firstlightoptics.com,222646,222646,2.3,0.19,3.1,Shopping,en
velo-orange.com,222656,222656,2.1,0.25,4.5,Shopping,en
orschelnfarmhome.com,222683,222683,2.4,0.18,2.8,Shopping,en
gionee.co.in,222684,222684,2.5,0.16,2.3,Shopping,en
dobell.co.uk,222690,222690,1.9,0.33,6.4,Shopping,en
techliquidators.com,222701,222701,2.5,0.16,2.3,Shopping,en
junkyard.com,222712,222712,2.6,0.15,2.2,Shopping,en
whitecap.com,222798,222798,2.6,0.15,2.2,Shopping,en
herbolarionenufar.com,222806,222806,2.1,0.25,4.4,Shopping,en
oppostore.com.my,222814,222814,2.3,0.2,3.1,Shopping,en
brickpicker.com,222827,222827,2.2,0.22,3.8,Shopping,en
covergirl.com,222847,222847,2.1,0.23,4,Shopping,en
chinacoupon.info,222869,222869,2.9,0.12,1.6,Shopping,en
goldpricesdubai.com,222902,222902,3.2,0.1,1.2,Shopping,en
dagazwatch.com,222956,222956,2.1,0.24,4.2,Shopping,en
baysidenet.jp,222970,222970,2,0.41,9,Shopping,en
sportique.com,223070,223070,2.7,0.13,1.8,Shopping,en
breathingcolor.com,223109,223109,3,0.12,1.4,Shopping,en
globalbuyersonline.com,223119,223119,2.4,0.18,2.8,Shopping,en
talkmobile.co.uk,223165,223165,2.1,0.24,4.1,Shopping,en
kpopfactory.com,223181,223181,2.1,0.26,4.7,Shopping,en
julbo.com,223221,223221,2.2,0.22,3.7,Shopping,en
approvedfood.co.uk,223240,223240,2,0.27,4.9,Shopping,en
tarostrade.com,223258,223258,1.5,0.76,19,Shopping,en
newinchess.com,223269,223269,2.2,0.21,3.4,Shopping,en
sunmaster.co.uk,223287,223287,2.1,0.23,3.9,Shopping,en
thrunite.com,223318,223318,2.6,0.15,2.2,Shopping,en
bartelldrugs.com,223323,223323,2.7,0.14,1.9,Shopping,en
brickmania.com,223342,223342,2.1,0.24,4.2,Shopping,en
sreeleathers.com,223389,223389,1.8,0.38,7.6,Shopping,en
coolstuffjapan.com,223410,223410,2.8,0.13,2,Shopping,en
livepriceofgold.com,223438,223438,3.2,0.1,1.2,Shopping,en
commencalusa.com,223463,223463,2,0.26,4.7,Shopping,en
mysn.de,223470,223470,2.3,0.19,3,Shopping,en
vedderholsters.com,223487,223487,2.3,0.19,3.1,Shopping,en
wetlook.com,223502,223502,1.8,0.39,8,Shopping,en
hookandbullet.com,223514,223514,2.7,0.13,1.8,Shopping,en
soletrader.co.uk,223520,223520,2.7,0.14,1.9,Shopping,en
bluebikes.com,223532,223532,2.2,0.21,3.5,Shopping,en
gurumannnutrition.com,223547,223547,2.1,0.24,4.3,Shopping,en
torqeedo.com,223550,223550,2,0.26,4.7,Shopping,en
frames.co.uk,223567,223567,2.3,0.2,3.2,Shopping,en
citygear.com,223580,223580,2.5,0.16,2.4,Shopping,en
sugatsune.com,223617,223617,2.2,0.2,3.4,Shopping,en
littlepassports.com,223619,223619,2.6,0.15,2.1,Shopping,en
landcentury.com,223642,223642,1.9,0.31,6,Shopping,en
magicfreebiesuk.co.uk,223650,223650,2.9,0.12,1.4,Shopping,en
funylck.com,223654,223654,3.4,0.1,1,Shopping,en
kimstore.com,223692,223692,2.2,0.2,3.3,Shopping,en
pickture.com,223698,223698,2.3,0.2,3.3,Shopping,en
availvapor.com,223705,223705,2.3,0.19,3.1,Shopping,en
primeloops.com,223730,223730,2.8,0.13,1.7,Shopping,en
takemefishing.org,223756,223756,2.8,0.13,1.7,Shopping,en
northbeach.co.nz,223774,223774,2.3,0.19,3,Shopping,en
roopkathaweb.com,223782,223782,1.6,0.64,15,Shopping,en
evolveskateboardsusa.com,223784,223784,2.4,0.17,2.6,Shopping,en
semillas-de-marihuana.com,223791,223791,2.5,0.16,2.4,Shopping,en
gadgetsin.com,223799,223799,2.8,0.13,1.7,Shopping,en
macgamestore.com,223818,223818,2.9,0.12,1.5,Shopping,en
brideside.com,223839,223839,2.2,0.21,3.4,Shopping,en
jeffreycampbellshoes.com,223842,223842,2.3,0.2,3.2,Shopping,en
texashuntingforum.com,223846,223846,1.6,0.58,13,Shopping,en
dreamscreentv.com,223865,223865,2.6,0.15,2.1,Shopping,en
battlemerchant.com,223880,223880,1.7,0.46,9.9,Shopping,en
tarsusdistribution.co.za,223898,223898,2,0.27,5,Shopping,en
wigtypes.com,223966,223966,2,0.28,5.2,Shopping,en
j5create.com,223978,223978,2.3,0.18,2.9,Shopping,en
carkeys.co.uk,223981,223981,3.2,0.1,1.2,Shopping,en
bitgur.com,224019,224019,2.4,0.17,2.6,Shopping,en
ambitwheels.com,224024,224024,1.9,0.34,6.6,Shopping,en
pumpsandsystems.com,224027,224027,3,0.11,1.4,Shopping,en
glamglow.com,224038,224038,2.4,0.17,2.7,Shopping,en
ledhut.co.uk,224039,224039,2.3,0.19,3.1,Shopping,en
cancanlah.com,224052,224052,3.4,0.09,1,Shopping,en
snatcher.co.za,224055,224055,2.1,0.23,4.1,Shopping,en
dragonblogger.com,224069,224069,3.2,0.1,1.1,Shopping,en
rg-racing.com,224071,224071,2.3,0.19,3,Shopping,en
keellssuper.com,224084,224084,2.3,0.19,3,Shopping,en
eglo.com,224088,224088,1.5,0.7,17,Shopping,en
hrtransport.gov.in,224105,224105,2,0.28,5.3,Shopping,en
streetmachine.com,224133,224133,1.9,0.33,6.5,Shopping,en
contestgirl.com,224140,224140,2.2,0.2,3.3,Shopping,en
healthyplanetcanada.com,224145,224145,2.3,0.18,2.9,Shopping,en
ragingheroes.com,224190,224190,1.8,0.39,8,Shopping,en
padelnuestro.com,224205,224205,1.8,0.35,6.9,Shopping,en
bfgoodrichtires.com,224235,224235,2.7,0.13,1.8,Shopping,en
videogameperfection.com,224237,224237,2.5,0.16,2.4,Shopping,en
giftyall.com,224240,224240,2,0.29,6,Shopping,en
bellforestproducts.com,224256,224256,1.9,0.3,5.8,Shopping,en
therarehouse.com,224259,224259,2.7,0.13,1.8,Shopping,en
joebrowns.co.uk,224267,224267,2,0.27,4.8,Shopping,en
kingsatiptv.com,224272,224272,2.2,0.22,3.8,Shopping,en
ranger-forums.com,224279,224279,2.5,0.15,2.2,Shopping,en
deluxe.com.ng,224298,224298,1.9,0.31,5.9,Shopping,en
shopwinedirect.com,224299,224299,2.8,0.12,1.6,Shopping,en
modernproducers.com,224307,224307,2.8,0.12,1.6,Shopping,en
svgcuts.com,224326,224326,1.8,0.4,8.3,Shopping,en
toxel.com,224370,224370,2.6,0.14,1.9,Shopping,en
ctrl-mod.com,224428,224428,2.2,0.2,3.4,Shopping,en
truegether.com,224431,224431,2.2,0.21,3.5,Shopping,en
joyalukkas.com,224438,224438,2.4,0.17,2.5,Shopping,en
kitchensource.com,224439,224439,2.5,0.15,2.2,Shopping,en
wildernesstoday.com,224447,224447,3.1,0.11,1.3,Shopping,en
raymarine.com,224455,224455,2.3,0.19,3.1,Shopping,en
hisense.co.za,224486,224486,2.5,0.16,2.3,Shopping,en
caponethedog.com,224487,224487,1.6,0.59,13,Shopping,en
thesporthi.com,224504,224504,2.8,0.12,1.6,Shopping,en
smartinvestment.in,224553,224553,3.2,0.1,1.2,Shopping,en
alfa.com.tw,224564,224564,2.4,0.17,2.5,Shopping,en
pharmacydirect.co.nz,224577,224577,2.3,0.19,3,Shopping,en
furnod.com,224599,224599,2,0.18,3,Shopping,en
amway.com.tr,224617,224617,1.8,0.39,8,Shopping,en
aligurus.com,224620,224620,1.8,0.4,8.4,Shopping,en
alakazam.co.uk,224628,224628,2.2,0.22,3.7,Shopping,en
jettools.com,224638,224638,2.3,0.18,2.9,Shopping,en
easycators.com,224641,224641,2.4,0.18,2.8,Shopping,en
craftster.org,224671,224671,3.2,0.1,1.2,Shopping,en
shoplook.io,224689,224689,2.5,0.15,2.2,Shopping,en
thehipstore.co.uk,224703,224703,2.3,0.19,3.1,Shopping,en
jestineyong.com,224724,224724,2.9,0.12,1.5,Shopping,en
myadmonster.com,224733,224733,2,0.28,5.2,Shopping,en
growell.co.uk,224738,224738,2.2,0.22,3.7,Shopping,en
hercrentals.com,224752,224752,2.2,0.21,3.4,Shopping,en
tips-and-tricks.co,224784,224784,2.8,0.12,1.6,Shopping,en
networkonair.com,224786,224786,2,0.29,5.4,Shopping,en
carasutra.com,224792,224792,2.9,0.12,1.5,Shopping,en
stocknews.com,224816,224816,2.8,0.12,1.6,Shopping,en
malborokane.com,224821,224821,3.3,0.1,1.1,Shopping,en
fruugo.co.za,224841,224841,2.8,0.13,1.7,Shopping,en
freeshuttercount.com,224892,224892,2.8,0.13,1.7,Shopping,en
pavers.co.uk,224907,224907,2.2,0.2,3.3,Shopping,en
furtadosonline.com,224936,224936,2.1,0.23,4.1,Shopping,en
cutoutandkeep.net,224964,224964,2.7,0.13,1.7,Shopping,en
dotted.shop,224973,224973,2.5,0.15,2.2,Shopping,en
gelighting.com,224976,224976,2.3,0.19,3,Shopping,en
celtsarehere.com,224979,224979,2.7,0.14,1.9,Shopping,en
hanwhasecurity.com,224980,224980,2.3,0.2,3.2,Shopping,en
nycewheels.com,225005,225005,1.9,0.3,5.7,Shopping,en
printablecouponsanddeals.com,225011,225011,2.7,0.13,1.7,Shopping,en
getjackblack.com,225014,225014,2.2,0.2,3.2,Shopping,en
paradyz.com,225021,225021,2.1,0.25,4.4,Shopping,en
houseandhome.co.za,225025,225025,1.9,0.33,6.4,Shopping,en
skins.net,225054,225054,2.2,0.21,3.5,Shopping,en
philipsautolighting.com,225064,225064,2.3,0.18,2.9,Shopping,en
westmusic.com,225065,225065,2.3,0.18,2.9,Shopping,en
atlanticcigar.com,225076,225076,1.7,0.43,9.2,Shopping,en
pricedealsindia.com,225087,225087,2.7,0.13,1.8,Shopping,en
pothi.com,225091,225091,2.6,0.14,2,Shopping,en
glen-l.com,225100,225100,2.2,0.21,3.5,Shopping,en
burtsbeesbaby.com,225112,225112,2,0.28,5.3,Shopping,en
ssegold.com,225122,225122,2.3,0.18,2.8,Shopping,en
citycall.co,225129,225129,1.6,0.52,12,Shopping,en
wargamevault.com,225168,225168,2.1,0.24,4.3,Shopping,en
divegearexpress.com,225194,225194,2.1,0.24,4.1,Shopping,en
outletmoto.com,225219,225219,2.1,0.22,3.7,Shopping,en
electronichouse.com,225222,225222,3.2,0.1,1.1,Shopping,en
golfbox.com.au,225235,225235,1.9,0.29,5.4,Shopping,en
mardel.com,225245,225245,2.3,0.19,3.1,Shopping,en
diablo3ladder.com,225261,225261,2.3,0.18,2.9,Shopping,en
naturesbest.co.uk,225269,225269,2.4,0.17,2.7,Shopping,en
coleman.eu,225304,225304,2,0.25,4.6,Shopping,en
harrypotterplatform934.com,225313,225313,2.2,0.2,3.3,Shopping,en
simplby.com,225317,225317,1.3,1.5,43,Shopping,en
namenecklace.com,225336,225336,2.2,0.2,3,Shopping,en
smartlivingcompany.com,225354,225354,1.6,0.63,15,Shopping,en
bandaionline.com,225356,225356,2.4,0.16,2.4,Shopping,en
jelly.deals,225380,225380,3,0.11,1.4,Shopping,en
seconduse.com,225393,225393,1.7,0.46,9.9,Shopping,en
chorder.com,225394,225394,3,0.11,1.3,Shopping,en
normansrareguitars.com,225407,225407,2,0.27,4.9,Shopping,en
stoneandstrand.com,225415,225415,2.3,0.18,3,Shopping,en
tribebyamrapali.com,225417,225417,1.8,0.36,7.2,Shopping,en
waterliberty.com,225425,225425,3,0.11,1.3,Shopping,en
planet-undies.com,225428,225428,2,0.26,4.6,Shopping,en
futeko.com,225447,225447,2.4,0.16,2.5,Shopping,en
openchinacart.com,225448,225448,3.1,0.11,1.3,Shopping,en
mygiftstop.com,225453,225453,2,0.27,5.1,Shopping,en
kungfu4less.com,225465,225465,1.7,0.49,11,Shopping,en
add-page.com,225469,225469,2.3,0.19,3.2,Shopping,en
brio4life.com,225491,225491,2.6,0.14,1.9,Shopping,en
mohawkflooring.com,225522,225522,2.3,0.18,2.8,Shopping,en
bagalier.com,225538,225538,2.3,0.18,3,Shopping,en
bullcityflavors.com,225548,225548,1.9,0.33,6.4,Shopping,en
buceplant.com,225565,225565,2,0.27,5.1,Shopping,en
yournextshoes.com,225568,225568,3,0.11,1.4,Shopping,en
shoppersdepuertorico.com,225581,225581,1.9,0.31,5.9,Shopping,en
grafs.com,225593,225593,2.1,0.24,4.2,Shopping,en
drleonards.com,225631,225631,2.3,0.19,3.1,Shopping,en
enviaya.com.mx,225642,225642,2.1,0.23,4,Shopping,en
toolup.com,225660,225660,2.9,0.11,1.4,Shopping,en
srmehranclub.com,225680,225680,1.9,0.3,5.7,Shopping,en
completelyketo.com,225737,225737,2.1,0.23,4,Shopping,en
absinthes.com,225751,225751,2,0.25,4.4,Shopping,en
fendercustomshop.com,225761,225761,2.2,0.2,3.4,Shopping,en
mechanicalbooster.com,225762,225762,3.1,0.11,1.3,Shopping,en
vizpartsdirect.com,225772,225772,2.1,0.22,3.7,Shopping,en
fabspeed.com,225776,225776,1.9,0.32,6.4,Shopping,en
lingeriediva.com,225778,225778,2.3,0.19,3.1,Shopping,en
churchsource.com,225793,225793,2.5,0.15,2.2,Shopping,en
guardianbookshop.com,225804,225804,2.7,0.13,1.8,Shopping,en
ryobitools.eu,225866,225866,2,0.26,4.8,Shopping,en
sigelei.com,225883,225883,2.1,0.22,3.8,Shopping,en
alegriashoeshop.com,225902,225902,1.8,0.38,8,Shopping,en
alessi.com,225903,225903,2.2,0.2,3.4,Shopping,en
sarasavi.lk,225986,225986,2.7,0.13,1.9,Shopping,en
minelab.com,226024,226024,2.3,0.19,3,Shopping,en
electrodragon.com,226067,226067,2.6,0.14,1.9,Shopping,en
partshotlines.com,226073,226073,2.7,0.13,1.8,Shopping,en
smeg.com,226079,226079,2.1,0.22,3.8,Shopping,en
famithemes.com,226080,226080,2.2,0.2,3.3,Shopping,en
gurneys.com,226092,226092,2.3,0.19,3.1,Shopping,en
discountwatchstore.com,226121,226121,2,0.25,4.6,Shopping,en
hopetech.com,226132,226132,2.2,0.2,3.4,Shopping,en
spooky2-mall.com,226135,226135,2.5,0.15,2.1,Shopping,en
forestry-suppliers.com,226157,226157,2.5,0.15,2.2,Shopping,en
vvividshop.com,226165,226165,2,0.24,4.4,Shopping,en
sinalite.com,226194,226194,2,0.26,4.6,Shopping,en
mixunit.com,226198,226198,3.43,0.34,3.679,Shopping,en
couchbed.com,226199,226199,2.7,0.13,1.8,Shopping,en
csgobig.com,226224,226224,2.9,0.11,1.4,Shopping,en
savemybag.it,226229,226229,2,0.35,7,Shopping,en
clothingshoponline.com,226235,226235,2.3,0.17,2.8,Shopping,en
proimporttuners.com,226257,226257,2.2,0.21,3.7,Shopping,en
ripstopbytheroll.com,226324,226324,2,0.27,5,Shopping,en
vitalydesign.com,226335,226335,2.2,0.19,3.1,Shopping,en
kathrivera.com,226351,226351,2.6,0.14,1.9,Shopping,en
copicmarker.com,226371,226371,2.1,0.22,3.7,Shopping,en
grandwesternsteaks.com,226382,226382,2.1,0.22,3.7,Shopping,en
thecouponexplorer.com,226385,226385,2.7,0.13,1.7,Shopping,en
playtech.co.nz,226387,226387,2.3,0.18,2.9,Shopping,en
lax.com,226393,226393,2.3,0.18,2.9,Shopping,en
crazybaby.com,226420,226420,2.3,0.17,2.7,Shopping,en
boatdealers.ca,226429,226429,1.9,0.31,6,Shopping,en
justtrains.net,226431,226431,2.1,0.24,4.3,Shopping,en
nextbase.com,226442,226442,2.3,0.18,2.8,Shopping,en
rha-audio.com,226469,226469,2.9,0.11,1.4,Shopping,en
evemattress.co.uk,226475,226475,2.6,0.14,2.1,Shopping,en
getoutsideshoes.com,226490,226490,2.3,0.18,2.9,Shopping,en
healthyhempoil.com,226494,226494,2.6,0.14,2,Shopping,en
vapingcheap.com,226543,226543,2.5,0.15,2.3,Shopping,en
techcity.pk,226550,226550,1.9,0.3,5.8,Shopping,en
tronsmart.com,226564,226564,2.3,0.18,2.9,Shopping,en
sabrent.com,226596,226596,2.7,0.13,1.8,Shopping,en
order2india.com,226618,226618,2.9,0.11,1.4,Shopping,en
gslovesme.com,226620,226620,1.8,0.35,7.1,Shopping,en
cdrking.com,226651,226651,2.1,0.24,4.2,Shopping,en
philippemodel.com,226654,226654,1.9,0.32,6,Shopping,en
watchbuys.com,226668,226668,2.1,0.21,3.6,Shopping,en
cue.cc,226673,226673,2.1,0.23,4.1,Shopping,en
aosom.com,226711,226711,2.4,0.16,2.5,Shopping,en
ramtruck.ca,226731,226731,2.2,0.2,3.4,Shopping,en
rays.com.au,226781,226781,2.1,0.22,3.9,Shopping,en
1mesghal.com,226806,226806,3.2,0.1,1.1,Shopping,en
libertysafe.com,226835,226835,1.9,0.31,6,Shopping,en
radiantlifecatalog.com,226860,226860,2.6,0.14,1.9,Shopping,en
toms3d.org,226876,226876,2.9,0.11,1.4,Shopping,en
vinted.co.uk,226882,226882,2.6,0.14,2,Shopping,en
tipsandcrafts.net,226897,226897,3.3,0.09,1,Shopping,en
venidress.com,226903,226903,2,0.27,5.1,Shopping,en
kevro.co.za,226961,226961,1.8,0.33,6.5,Shopping,en
charterworld.com,227029,227029,2.8,0.12,1.5,Shopping,en
eluktronics.com,227043,227043,2.2,0.19,3.1,Shopping,en
goatlings.com,227053,227053,1.4,0.86,22,Shopping,en
